"","rt","subject","is.predictable","t"
"339",768.689009378435,5,1,51
"340",762.351309546256,5,1,52
"341",756.053235374285,5,1,53
"342",763.130411425648,5,1,54
"343",755.484988136565,5,1,55
"344",762.306896193767,5,1,56
"345",555.625209762078,5,1,57
"346",561.324440566323,5,1,58
"347",562.928985379481,5,1,59
"348",553.422789858577,5,1,60
"349",548.51066609573,5,1,61
"350",555.672756242233,5,1,62
"351",553.969447051893,5,1,63
"352",555.48528846336,5,1,64
"353",546.58390455333,5,1,65
"354",545.617024268392,5,1,66
"355",554.826288423774,5,1,67
"356",547.915148215505,5,1,68
"357",551.230815972554,5,1,69
"358",557.961352337512,5,1,70
"359",565.40269777554,5,1,71
"360",555.857795792796,5,1,72
"361",637.910869290218,6,1,1
"362",511.351790504191,6,1,2
"363",453.872383527374,6,1,3
"364",419.345328259272,6,1,4
"365",397.175286742192,6,1,5
"366",384.479299415071,6,1,6
"367",371.790332010906,6,1,7
"368",347.877465209466,6,1,8
"369",350.371636165131,6,1,9
"370",340.924620809916,6,1,10
"371",330.762483948461,6,1,11
"372",334.807522214319,6,1,12
"373",320.929928198729,6,1,13
"374",311.103438036281,6,1,14
"375",305.641391809329,6,1,15
"376",299.864418148522,6,1,16
"377",307.167597870055,6,1,17
"378",299.528775540564,6,1,18
"379",291.198379149994,6,1,19
"380",294.252678142428,6,1,20
"381",286.086090827776,6,1,21
"382",286.705474459503,6,1,22
"383",278.45168576228,6,1,23
"384",282.802909001425,6,1,24
"385",275.706715119544,6,1,25
"386",280.246857436818,6,1,26
"387",273.339233522122,6,1,27
"388",274.563528560842,6,1,28
"389",273.678973416197,6,1,29
"390",276.408262394831,6,1,30
"391",273.041044101718,6,1,31
"392",274.322917206195,6,1,32
"393",267.711038126041,6,1,33
"394",259.670328291581,6,1,34
"395",256.24268930355,6,1,35
"396",264.093225683434,6,1,36
"397",268.48348474817,6,1,37
"398",253.413470003253,6,1,38
"399",267.714678069133,6,1,39
"400",251.383691774709,6,1,40
"401",262.385699296818,6,1,41
"402",244.967676973996,6,1,42
"403",249.199248546057,6,1,43
"404",257.582755621821,6,1,44
"405",263.881810434266,6,1,45
"406",249.44656998405,6,1,46
"407",241.194808257596,6,1,47
"408",251.421666199301,6,1,48
"409",248.792233537278,6,1,49
"410",248.313197464038,6,1,50
"411",251.597049972036,6,1,51
"412",250.1407915149,6,1,52
"413",245.209175830309,6,1,53
"414",123.126098019517,6,1,54
"415",126.073695269879,6,1,55
"416",134.619129684472,6,1,56
"417",125.511114727533,6,1,57
"418",127.817568992157,6,1,58
"419",126.916735221347,6,1,59
"420",118.124176449692,6,1,60
"421",120.391068949343,6,1,61
"422",115.760780402499,6,1,62
"423",123.324028095886,6,1,63
"424",125.301987110586,6,1,64
"425",128.063608618123,6,1,65
"426",125.518336864076,6,1,66
"427",122.943692797543,6,1,67
"428",120.98002802147,6,1,68
"429",113.314762009718,6,1,69
"430",124.71634982039,6,1,70
"431",117.795321322836,6,1,71
"432",118.122403115976,6,1,72
"433",638.83000086551,7,1,1
"434",514.361750454235,7,1,2
"435",471.867030128652,7,1,3
"436",444.648545107573,7,1,4
"437",420.282066193917,7,1,5
"438",397.565725437547,7,1,6
"439",402.230009945811,7,1,7
"440",384.113278598891,7,1,8
"441",379.684824239445,7,1,9
"442",372.151401414435,7,1,10
"443",372.650411791044,7,1,11
"444",359.065233181638,7,1,12
"445",359.338019826408,7,1,13
"446",355.331623321996,7,1,14
"447",351.551498339257,7,1,15
"448",346.668794452064,7,1,16
"449",348.518871348793,7,1,17
"450",343.56811989815,7,1,18
"451",343.833410196796,7,1,19
"452",339.639723021054,7,1,20
"453",334.710606475277,7,1,21
"454",327.075322206923,7,1,22
"455",329.930709360752,7,1,23
"456",334.629287822726,7,1,24
"457",334.611174444317,7,1,25
"458",327.083260740907,7,1,26
"459",327.366232202596,7,1,27
"460",332.257863570584,7,1,28
"461",318.646084620878,7,1,29
"462",328.372389181686,7,1,30
"463",326.157038893792,7,1,31
"464",328.969319743102,7,1,32
"465",319.049715222362,7,1,33
"466",326.004805430878,7,1,34
"467",325.361232850912,7,1,35
"468",312.904359667855,7,1,36
"469",320.355781670433,7,1,37
"470",319.508842796701,7,1,38
"471",316.579848148495,7,1,39
"472",314.087906546097,7,1,40
"473",318.516264244076,7,1,41
"474",318.246195748998,7,1,42
"475",325.741727130057,7,1,43
"476",305.617033194739,7,1,44
"477",312.705127572826,7,1,45
"478",308.38304779965,7,1,46
"479",312.042908422894,7,1,47
"480",313.027822985786,7,1,48
"481",309.719004257054,7,1,49
"482",313.949387433648,7,1,50
"483",313.322954174616,7,1,51
"484",308.181312393021,7,1,52
"485",310.098381481884,7,1,53
"486",304.345187948298,7,1,54
"487",311.848483180031,7,1,55
"488",296.924884257841,7,1,56
"489",301.275303634085,7,1,57
"490",311.291129471042,7,1,58
"491",183.620735592527,7,1,59
"492",186.318384881391,7,1,60
"493",189.121712609239,7,1,61
"494",186.469560479285,7,1,62
"495",172.493431203327,7,1,63
"496",182.066534010628,7,1,64
"497",173.986590780553,7,1,65
"498",182.597631130802,7,1,66
"499",181.36405778334,7,1,67
"500",179.680993548428,7,1,68
"501",181.990007685304,7,1,69
"502",188.29436682751,7,1,70
"503",182.553624786041,7,1,71
"504",178.836890216886,7,1,72
"505",757.731567741775,8,1,1
"506",241.975316310398,8,1,2
"507",209.553483278128,8,1,3
"508",197.876936387522,8,1,4
"509",184.12418204865,8,1,5
"510",169.627641909535,8,1,6
"511",164.349076842968,8,1,7
"512",175.074402762471,8,1,8
"513",172.312397290663,8,1,9
"514",158.5940764251,8,1,10
"515",151.3953424078,8,1,11
"516",155.051668139383,8,1,12
"517",160.469080887912,8,1,13
"518",153.916310322553,8,1,14
"519",154.142007938326,8,1,15
"520",148.501890734753,8,1,16
"521",149.372328468015,8,1,17
"522",142.08412798326,8,1,18
"523",139.980898406996,8,1,19
"524",158.993752766068,8,1,20
"525",153.426980270527,8,1,21
"526",147.88718568073,8,1,22
"527",141.59886912947,8,1,23
"528",140.931427767447,8,1,24
"529",148.187613254562,8,1,25
"530",155.578391153928,8,1,26
"531",150.513584290952,8,1,27
"532",141.190996218386,8,1,28
"533",150.281856865242,8,1,29
"534",155.357127907257,8,1,30
"535",142.686130345873,8,1,31
"536",145.392337658011,8,1,32
"537",149.32960340363,8,1,33
"538",149.987958129052,8,1,34
"539",150.061766305784,8,1,35
"540",149.713810625045,8,1,36
"541",152.292031185454,8,1,37
"542",147.715124673118,8,1,38
"543",153.726121693507,8,1,39
"544",141.019620003879,8,1,40
"545",137.873577207909,8,1,41
"546",143.602665090852,8,1,42
"547",141.591753866821,8,1,43
"548",152.125767332476,8,1,44
"549",140.65743285181,8,1,45
"550",144.75735190696,8,1,46
"551",141.559118628165,8,1,47
"552",133.182659394528,8,1,48
"553",138.330789296256,8,1,49
"554",133.132141215173,8,1,50
"555",144.490661581685,8,1,51
"556",140.824260338772,8,1,52
"557",146.224688843034,8,1,53
"558",143.931389965667,8,1,54
"559",143.863459723472,8,1,55
"560",138.405246338304,8,1,56
"561",147.630353838539,8,1,57
"562",142.774868013118,8,1,58
"563",145.912297519821,8,1,59
"564",139.969130283654,8,1,60
"565",139.55292890824,8,1,61
"566",144.88620510328,8,1,62
"567",135.751996698265,8,1,63
"568",147.197493441136,8,1,64
"569",136.71209101558,8,1,65
"570",141.280489174643,8,1,66
"571",140.010488754145,8,1,67
"572",150.930530528922,8,1,68
"573",149.682891205346,8,1,69
"574",138.069041119612,8,1,70
"575",143.919836799965,8,1,71
"576",137.014657770296,8,1,72
"577",1108.16298363639,9,1,1
"578",1109.87719248652,9,1,2
"579",1112.69670488194,9,1,3
"580",1110.59018893897,9,1,4
"581",1118.4982072618,9,1,5
"582",1107.28280072951,9,1,6
"583",1107.25703155533,9,1,7
"584",1106.86807537907,9,1,8
"585",1100.02121521921,9,1,9
"586",1106.10463958188,9,1,10
"587",1107.31079815681,9,1,11
"588",1114.21961039068,9,1,12
"589",1102.9333906792,9,1,13
"590",1108.2694800513,9,1,14
"591",1102.4273613535,9,1,15
"592",1100.62114487819,9,1,16
"593",1116.43539098924,9,1,17
"594",1107.93284527746,9,1,18
"595",1096.77955518211,9,1,19
"596",1102.90445907308,9,1,20
"597",1106.75198687529,9,1,21
"598",1104.15299562555,9,1,22
"599",1105.64175571395,9,1,23
"600",1107.30067275771,9,1,24
"601",1105.26748470035,9,1,25
"602",1116.71231056207,9,1,26
"603",1109.45832660911,9,1,27
"604",1102.82549939221,9,1,28
"605",1112.73275017769,9,1,29
"606",1111.6744081799,9,1,30
"607",1108.31204220161,9,1,31
"608",1106.83352406654,9,1,32
"609",1106.18743844189,9,1,33
"610",1106.59354324164,9,1,34
"611",1109.46715788216,9,1,35
"612",1105.87567055052,9,1,36
"613",1096.83929528555,9,1,37
"614",1112.65298871966,9,1,38
"615",1103.88640636811,9,1,39
"616",1111.69991108147,9,1,40
"617",1117.82432964934,9,1,41
"618",611.405445332689,9,1,42
"619",601.306113549207,9,1,43
"620",610.081514466537,9,1,44
"621",602.555488738644,9,1,45
"622",608.40922268577,9,1,46
"623",617.407046395041,9,1,47
"624",610.661277636497,9,1,48
"625",604.790526012369,9,1,49
"626",609.646239416761,9,1,50
"627",617.724592557758,9,1,51
"628",610.092039205526,9,1,52
"629",611.368517562702,9,1,53
"630",605.602514115516,9,1,54
"631",612.214454441775,9,1,55
"632",607.529116667139,9,1,56
"633",607.906714464454,9,1,57
"634",618.443861526643,9,1,58
"635",606.908428720706,9,1,59
"636",614.839829203603,9,1,60
"637",614.628450707711,9,1,61
"638",612.77961088467,9,1,62
"639",607.861083243324,9,1,63
"640",615.280016119912,9,1,64
"641",606.165605311784,9,1,65
"642",613.838786109897,9,1,66
"643",605.778326718463,9,1,67
"644",602.709699132414,9,1,68
"645",609.953933415041,9,1,69
"646",599.831697161611,9,1,70
"647",611.401145581082,9,1,71
"648",613.787412096753,9,1,72
"649",834.594017241184,10,1,1
"650",827.583647083996,10,1,2
"651",820.89529192376,10,1,3
"652",809.778755615385,10,1,4
"653",825.977834368133,10,1,5
"654",815.74943667543,10,1,6
"655",813.48256360898,10,1,7
"656",818.32350551671,10,1,8
"657",817.472135003834,10,1,9
"658",814.887447797523,10,1,10
"659",812.403537909022,10,1,11
"660",816.930818598154,10,1,12
"661",816.62858364117,10,1,13
"662",815.775155524252,10,1,14
"663",820.131591076145,10,1,15
"664",805.015477534315,10,1,16
"665",807.539413148735,10,1,17
"666",813.445651426502,10,1,18
"667",808.687966632755,10,1,19
"668",808.844159516583,10,1,20
"669",807.11571231285,10,1,21
"670",804.415420652608,10,1,22
"671",812.248073018764,10,1,23
"672",802.789057448304,10,1,24
"673",808.412735672921,10,1,25
"674",808.679761452701,10,1,26
"675",801.423394013214,10,1,27
"676",801.187651571212,10,1,28
"677",812.831674126981,10,1,29
"678",805.431164525477,10,1,30
"679",805.349673321761,10,1,31
"680",806.098365377856,10,1,32
"681",811.032320055556,10,1,33
"682",800.601011981642,10,1,34
"683",810.707499596552,10,1,35
"684",805.662932454441,10,1,36
"685",805.836075373151,10,1,37
"686",800.511658170663,10,1,38
"687",796.067527430406,10,1,39
"688",804.314457543892,10,1,40
"689",807.058067192824,10,1,41
"690",800.765110963834,10,1,42
"691",808.550289521518,10,1,43
"692",808.856319258829,10,1,44
"693",806.362796739873,10,1,45
"694",800.723321286066,10,1,46
"695",809.927377499058,10,1,47
"696",796.769169849461,10,1,48
"697",806.91090092401,10,1,49
"698",800.785530110501,10,1,50
"699",806.062143572206,10,1,51
"700",806.799502836544,10,1,52
"701",798.501011596676,10,1,53
"702",798.758300109757,10,1,54
"703",807.424145913352,10,1,55
"704",806.770030571725,10,1,56
"705",806.376452942745,10,1,57
"706",799.649761274487,10,1,58
"707",797.67701292642,10,1,59
"708",800.347549487505,10,1,60
"709",812.719348043701,10,1,61
"710",807.1517112062,10,1,62
"711",804.688433141958,10,1,63
"712",805.197305180067,10,1,64
"713",800.435274418218,10,1,65
"714",803.637657046391,10,1,66
"715",810.166330819307,10,1,67
"716",794.512123198753,10,1,68
"717",797.567726963112,10,1,69
"718",805.243757554664,10,1,70
"719",446.789253745024,10,1,71
"720",450.434337743333,10,1,72
"721",933.641835346949,11,1,1
"722",900.722659852988,11,1,2
"723",888.505957058057,11,1,3
"724",877.998179741366,11,1,4
"725",867.175248557159,11,1,5
"726",870.870878004211,11,1,6
"727",862.962026056686,11,1,7
"728",857.423572448947,11,1,8
"729",860.10215415997,11,1,9
"730",845.454925596906,11,1,10
"731",843.318214128183,11,1,11
"732",842.48303159431,11,1,12
"733",836.50079150132,11,1,13
"734",837.164659886876,11,1,14
"735",834.684133035679,11,1,15
"736",829.515654165518,11,1,16
"737",839.449788488958,11,1,17
"738",827.03803085721,11,1,18
"739",833.683025102444,11,1,19
"740",829.314461115024,11,1,20
"741",824.822657329408,11,1,21
"742",825.69593777792,11,1,22
"743",817.682455806944,11,1,23
"744",821.80901269245,11,1,24
"745",825.850933861982,11,1,25
"746",820.917575722412,11,1,26
"747",820.288814848195,11,1,27
"748",824.445115313132,11,1,28
"749",814.424683596258,11,1,29
"750",826.629388310163,11,1,30
"751",808.500300116171,11,1,31
"752",807.629998767822,11,1,32
"753",818.197077231207,11,1,33
"754",809.622336113426,11,1,34
"755",813.908607358592,11,1,35
"756",809.40739548679,11,1,36
"757",809.305465728506,11,1,37
"758",802.542026445922,11,1,38
"759",810.92833013386,11,1,39
"760",805.451635948712,11,1,40
"761",808.857501197776,11,1,41
"762",809.641917114064,11,1,42
"763",809.462843291634,11,1,43
"764",804.661472498387,11,1,44
"765",800.751024209195,11,1,45
"766",802.131477540621,11,1,46
"767",802.539013156245,11,1,47
"768",802.699980713841,11,1,48
"769",802.720979635458,11,1,49
"770",802.071657600076,11,1,50
"771",801.438271387595,11,1,51
"772",794.827979059811,11,1,52
"773",796.419870274289,11,1,53
"774",796.984676535338,11,1,54
"775",797.038047006468,11,1,55
"776",802.923946778741,11,1,56
"777",788.666721555399,11,1,57
"778",796.230017067309,11,1,58
"779",797.540670886732,11,1,59
"780",796.72941663424,11,1,60
"781",804.085218963664,11,1,61
"782",367.441654906981,11,1,62
"783",378.558021933978,11,1,63
"784",376.175056013337,11,1,64
"785",371.008414670875,11,1,65
"786",369.925921184416,11,1,66
"787",372.260756479677,11,1,67
"788",375.481558426104,11,1,68
"789",372.03326475437,11,1,69
"790",369.179709287959,11,1,70
"791",373.535103915993,11,1,71
"792",378.278302839854,11,1,72
"793",789.534725336735,12,1,1
"794",698.120006924772,12,1,2
"795",669.154468904346,12,1,3
"796",633.219282304214,12,1,4
"797",615.045236680665,12,1,5
"798",600.633626276879,12,1,6
"799",583.42515674683,12,1,7
"800",577.947568487972,12,1,8
"801",558.740954589012,12,1,9
"802",559.210858024495,12,1,10
"803",550.88749365414,12,1,11
"804",551.329981482614,12,1,12
"805",538.56462233375,12,1,13
"806",529.231651959446,12,1,14
"807",535.483554296677,12,1,15
"808",523.273156488386,12,1,16
"809",523.532184270456,12,1,17
"810",518.663059562896,12,1,18
"811",514.354855295858,12,1,19
"812",505.37018188481,12,1,20
"813",514.730726251721,12,1,21
"814",508.721580037159,12,1,22
"815",506.452204806406,12,1,23
"816",505.102462878963,12,1,24
"817",489.973328216621,12,1,25
"818",500.941627509149,12,1,26
"819",492.517561339918,12,1,27
"820",491.811747765341,12,1,28
"821",483.105357811091,12,1,29
"822",486.132191577641,12,1,30
"823",497.457589899238,12,1,31
"824",491.588339188708,12,1,32
"825",488.163454335326,12,1,33
"826",486.937514811918,12,1,34
"827",196.114574918568,12,1,35
"828",196.368423986164,12,1,36
"829",199.668414959009,12,1,37
"830",194.895160594355,12,1,38
"831",196.127812160705,12,1,39
"832",185.369412760781,12,1,40
"833",192.264618733993,12,1,41
"834",190.516473260815,12,1,42
"835",197.6927982769,12,1,43
"836",194.157953470673,12,1,44
"837",195.88742828365,12,1,45
"838",189.565652558849,12,1,46
"839",192.890322558778,12,1,47
"840",187.598615949318,12,1,48
"841",191.106284939926,12,1,49
"842",198.190434418652,12,1,50
"843",181.631612240787,12,1,51
"844",183.579325320962,12,1,52
"845",196.699100925205,12,1,53
"846",184.448592311233,12,1,54
"847",186.777029088383,12,1,55
"848",182.168842864674,12,1,56
"849",190.386751554167,12,1,57
"850",177.866976439558,12,1,58
"851",190.058486972556,12,1,59
"852",196.099512870741,12,1,60
"853",176.04355115364,12,1,61
"854",184.592743880299,12,1,62
"855",175.421967962113,12,1,63
"856",186.801323440621,12,1,64
"857",192.908584212384,12,1,65
"858",183.734038406438,12,1,66
"859",185.925138696505,12,1,67
"860",179.670907128221,12,1,68
"861",185.594840841803,12,1,69
"862",183.377562550528,12,1,70
"863",178.380383182018,12,1,71
"864",185.394553765403,12,1,72
"865",874.609432001046,13,1,1
"866",830.756604681894,13,1,2
"867",810.873483627467,13,1,3
"868",805.753209352236,13,1,4
"869",786.772549132501,13,1,5
"870",777.328828082547,13,1,6
